ID,Distance,Elevation
211,6432.2482765714385,3196.0543767454055
212,6463.32193974328,3195.9376797935874
213,6494.395602915123,3195.739884978434
214,6525.469266086966,3195.742886555234
215,6556.542929258809,3195.659046754431
216,6587.6165924306515,3196.0780529625713
217,6618.690255602494,3195.8013074254845
218,6649.763918774337,3195.437601202034
219,6680.837581946179,3195.669556305232
220,6711.911245118022,3196.777775243999
221,6742.9849082898645,3196.909614705598
222,6774.058571461707,3196.5248700287925
223,6805.13223463355,3197.3785253769756
224,6836.205897805393,3198.8333927361923
225,6867.279560977236,3198.516376486724
226,6898.3532241490775,3199.709309857301
227,6929.42688732092,3201.647606765723
228,6960.500550492763,3201.3864609339053
229,6991.574213664606,3198.4238699600387
230,7022.647876836449,3197.28300386677
231,7053.721540008291,3197.8604463703505
232,7084.795203180134,3197.202245044997
233,7115.868866351977,3200.478076216188
234,7146.942529523819,3198.086481568992
235,7178.016192695662,3197.629912339333
236,7209.089855867504,3196.9434990183295
237,7240.163519039347,3193.983062300168
238,7271.23718221119,3193.1688306345
239,7302.310845383033,3191.5177780618974
240,7333.3845085548755,3188.9858855222406
241,7364.458171726717,3188.0354139766127
242,7395.53183489856,3187.8563832477503
243,7426.605498070403,3188.1165683809827
244,7457.679161242246,3188.235889909496
245,7488.7528244140885,3185.8625307088437
246,7519.826487585931,3183.2430686475273
247,7550.900150757775,3183.203589264611
248,7581.973813929618,3180.5068926160784
249,7613.047477101461,3179.559968444788
250,7644.121140273303,3176.19506719921
251,7675.194803445146,3175.6689149286117
252,7706.268466616988,3173.5524784970917
253,7737.342129788831,3170.935107822032
254,7768.415792960674,3170.044235078659
255,7799.489456132516,3169.923136797139
256,7830.563119304359,3166.893723645996
257,7861.636782476202,3167.505520611788
258,7892.710445648045,3167.220981387648
259,7923.784108819887,3165.540028761155
260,7954.857771991729,3165.171078211282
261,7985.931435163572,3164.450854856325
262,8017.005098335415,3161.6319451801664
263,8048.078761507258,3161.197367956482
264,8079.1524246791005,3163.928487918259
265,8110.226087850943,3157.6257418649134
266,8141.299751022785,3157.14788849501
267,8172.373414194628,3157.1537521004157
268,8203.44707736647,3156.5131602343845
269,8234.520740538313,3158.8909589802633
270,8265.594403710156,3159.3367338854023
271,8296.668066881999,3158.1665794439173
272,8327.741730053842,3151.4759325108366
273,8358.815393225685,3149.620331707233
274,8389.889056397527,3142.177960245128
275,8420.96271956937,3134.51348389456
276,8452.036382741213,3133.3892799546393
277,8483.110045913054,3129.822926820352
278,8514.183709084897,3125.988106906585
279,8545.25737225674,3122.6078610306267
280,8576.331035428582,3119.412212766631
281,8607.404698600425,3117.5584326814474
282,8638.478361772268,3115.6179865781514
283,8669.55202494411,3111.4299947600257
284,8700.625688115953,3107.2656773601693
285,8731.699351287798,3104.9298771309586
286,8762.77301445964,3101.205783407275
287,8793.846677631484,3097.202734126353
288,8824.920340803325,3094.7350410146646
289,8855.994003975167,3093.1773313998387
290,8887.06766714701,3091.5449160425087
291,8918.141330318853,3088.0452352273637
292,8949.214993490696,3084.427837872553
293,8980.288656662538,3083.2840443995055
294,9011.362319834381,3083.225962352166
295,9042.435983006224,3080.405164507816
296,9073.509646178067,3078.3895326555967
297,9104.58330934991,3075.3898824696475
298,9135.656972521752,3074.3641231509932
299,9166.730635693595,3076.4373754334847
300,9197.804298865438,3073.437576488705
301,9228.87796203728,3069.568721334299
302,9259.951625209123,3067.7148867218843
303,9291.025288380964,3066.1070212739123
304,9322.098951552807,3063.7542525598933
305,9353.17261472465,3062.9418299513372
306,9384.246277896493,3062.0375465060197
307,9415.319941068336,3060.160406898849
308,9446.393604240178,3057.47926749016
309,9477.467267412021,3057.476946830663
310,9508.540930583864,3054.1084955101433
311,9539.614593755707,3051.312341917683
312,9570.68825692755,3048.3036217245367
313,9601.761920099392,3046.256199753976
314,9632.835583271235,3044.0577836112384
315,9663.909246443078,3042.1484355729726
316,9694.98290961492,3039.635614900163
317,9726.056572786762,3038.644386763611
318,9757.130235958604,3040.190404393499
319,9788.203899130447,3039.198755562346
320,9819.27756230229,3035.9488152762133
321,9850.351225474133,3032.5494214426026
322,9881.424888645977,3029.4730470192
323,9912.49855181782,3026.673374130058
324,9943.572214989663,3023.3574418231738
325,9974.645878161506,3023.3192474649927
326,10005.719541333348,3025.2239740580153
327,10036.793204505191,3026.3806713497806
328,10067.866867677032,3020.6857344178065
329,10098.940530848875,3017.6809957945643
330,10130.014194020718,3015.1775628504874
331,10161.08785719256,3011.9932874367846
332,10192.161520364403,3011.4158407973637
333,10223.235183536246,3011.2577420721327
334,10254.308846708089,3008.520134858937
335,10285.382509879932,3005.8863815227046
336,10316.456173051774,3004.139198626357
337,10347.529836223617,3002.190570664765
338,10378.60349939546,3000.373302644602
339,10409.677162567303,2999.356233487467
340,10440.750825739146,2998.254154554894
341,10471.824488910988,2996.246134137922
342,10502.898152082831,2995.1610600678714
343,10533.971815254672,2998.6563292220007
344,10565.045478426515,2996.7154390529176
345,10596.119141598358,2994.408763145674
346,10627.1928047702,2993.1362613790498
347,10658.266467942043,2990.15325511414
348,10689.340131113886,2989.693697855078
349,10720.413794285729,2986.632377946049
350,10751.487457457572,2983.4917198502685
351,10782.561120629414,2981.667041959156
352,10813.634783801257,2980.7548817861275
353,10844.7084469731,2977.4566680135413
354,10875.782110144943,2974.2129772633066
355,10906.855773316785,2972.545409759785
356,10937.929436488628,2970.615602213925
357,10969.00309966047,2968.7859957887313
358,11000.076762832312,2971.675502242108
359,11031.150426004157,2969.0263485668015
360,11062.224089176,2965.859330338456
361,11093.297752347842,2966.334520510682
362,11124.371415519685,2965.8931564883833
363,11155.445078691528,2964.927241584927
364,11186.51874186337,2963.7344351544325
365,11217.592405035213,2962.0924687773067
366,11248.666068207056,2960.2558752717323
367,11279.739731378899,2957.8500183916794
368,11310.81339455074,2957.2955370462105
369,11341.887057722583,2957.189674688121
370,11372.960720894425,2956.474738225076
371,11404.034384066268,2956.2795831061376
372,11435.10804723811,2954.362109216367
373,11466.181710409954,2953.782857524166
374,11497.255373581796,2950.9355283330465
375,11528.32903675364,2950.2309534801284
376,11559.402699925482,2949.248047415849
377,11590.476363097325,2951.339072242927
378,11621.550026269168,2951.926647090215
379,11652.62368944101,2948.2057876504387
380,11683.697352612853,2946.6787432272135
381,11714.771015784696,2945.6643938756033
382,11745.844678956539,2944.167078516581
383,11776.91834212838,2943.2581182493295
384,11807.992005300222,2941.1304135568107
385,11839.065668472065,2941.088084481188
386,11870.139331643908,2940.8923276907876
387,11901.21299481575,2939.927416521451
388,11932.286657987594,2938.450758876942
389,11963.360321159436,2937.568327523731
390,11994.43398433128,2938.1981379328113
391,12025.507647503122,2936.13456975816
392,12056.581310674965,2937.4977655758726
393,12087.654973846807,2939.0263048317734
394,12118.72863701865,2936.9572129301896
395,12149.802300190493,2935.401138926713
396,12180.875963362336,2935.1890587427833
397,12211.949626534179,2936.3473445633645
398,12243.023289706021,2935.921635631863
399,12274.096952877864,2935.11108493073
400,12305.170616049707,2934.100316173682
401,12336.24427922155,2933.6380060961856
402,12367.317942393393,2934.671895970373
403,12398.391605565235,2934.860273508184
404,12429.465268737078,2934.771988333334
405,12460.53893190892,2934.995853237722
406,12491.612595080764,2934.060225993513
407,12522.686258252606,2932.3706108606666
408,12553.759921424447,2930.2589369298325
409,12584.83358459629,2929.3658635659003
410,12615.907247768133,2928.4076454891433
411,12646.980910939976,2926.754803040735
412,12678.054574111819,2927.1330824469874
413,12709.128237283661,2927.9587849808345
414,12740.201900455504,2928.1333529697667
415,12771.275563627347,2926.7468680600496
416,12802.349226799191,2923.9187514744594
417,12833.422889971032,2920.0589498578606
418,12864.496553142877,2915.9536772570327
419,12895.570216314718,2909.670462200965
420,12926.64387948656,2908.075219089301
421,12957.717542658404,2906.464613593135
422,12988.791205830246,2906.6481465636452
423,13019.864869002087,2903.3111710268554
424,13050.938532173932,2902.343288697562
425,13082.012195345773,2902.0476510614785
426,13113.085858517617,2902.1962759200806
427,13144.159521689458,2899.847932834055
428,13175.233184861303,2897.293746103421
429,13206.306848033144,2894.26342767367
430,13237.380511204989,2891.3351199495887
431,13268.45417437683,2890.950330800213
432,13299.527837548674,2889.2712683558925
433,13330.601500720515,2886.422964634246
434,13361.675163892358,2883.6142047231733
435,13392.7488270642,2885.3610620673226
436,13423.822490236043,2880.8569983890466
437,13454.896153407884,2877.0715968599307
438,13485.969816579729,2875.994675641715
439,13517.04347975157,2873.125960582378
440,13548.117142923415,2870.0414435516554
441,13579.190806095256,2868.275647277467
442,13610.2644692671,2866.9290713831792
443,13641.338132438941,2866.4345013712664
444,13672.411795610786,2863.811980816118
445,13703.485458782627,2863.32735852937
446,13734.559121954471,2861.1242864683004
447,13765.632785126312,2859.2787814846606
448,13796.706448298155,2854.0797531782646
449,13827.780111469998,2851.742792483996
450,13858.85377464184,2849.335278727271
451,13889.927437813682,2848.053163136209
452,13921.001100985526,2850.7087970269886
453,13952.07476415737,2850.44713981096
454,13983.148427329212,2846.882784014708
455,14014.222090501056,2841.4051326244653
456,14045.295753672897,2840.2650616705714
457,14076.369416844742,2839.0174657827265
458,14107.443080016583,2837.3739761706693
459,14138.516743188426,2834.7054392681757
460,14169.590406360268,2835.2279310160584
461,14200.664069532111,2836.788664100308
462,14231.737732703954,2833.1540161876374
463,14262.811395875797,2829.0036762808686
464,14293.885059047638,2823.911455729758
465,14324.958722219482,2823.0872904115445
466,14356.032385391323,2820.956805960589
467,14387.106048563168,2818.4457444580403
468,14418.179711735009,2817.233066255039
469,14449.253374906853,2815.6489285849643
470,14480.327038078694,2813.720339107778
471,14511.400701250539,2811.6645294969794
472,14542.47436442238,2814.035326377359
473,14573.548027594225,2813.0640683488427
474,14604.621690766066,2814.0728659380893
475,14635.695353937908,2812.544652862276
476,14666.769017109751,2809.1331245700558
477,14697.842680281594,2809.696906346855
478,14728.916343453435,2805.628148297252
479,14759.99000662528,2802.10603910226
480,14791.06366979712,2799.6078641067643
481,14822.137332968965,2798.1446849880003
482,14853.210996140806,2797.141209006816
483,14884.28465931265,2793.1555903532258
484,14915.358322484492,2790.2316674664644
485,14946.431985656336,2789.7274999487604
486,14977.505648828177,2788.086058928049
487,15008.579312000022,2786.6283087091815
488,15039.652975171863,2785.4062817019158
489,15070.726638343705,2789.251385396071
490,15077.645056962561,2789.779643955392
491,15081.76428263362,2789.6727074071177
492,15086.940240161546,2789.413489702763
493,15101.80030151555,2788.9613741490057
494,15132.873964687391,2788.2536750438167
495,15163.947627859236,2786.481713174924
496,15195.021291031077,2782.84147882613
497,15226.094954202921,2782.584600220328
498,15257.168617374762,2781.0160315382964
499,15288.242280546607,2779.7790145092763
500,15319.315943718448,2777.8738466390955
501,15350.389606890292,2777.0218961622472
502,15381.463270062133,2776.672050527523
503,15412.536933233976,2778.877977665721
504,15443.610596405819,2781.1210557221316
505,15474.684259577662,2776.5182461760514
506,15505.757922749503,2774.2007791777623
507,15536.831585921347,2773.1291419498607
508,15567.905249093188,2771.8656684145067
509,15598.978912265033,2770.997735137205
510,15630.052575436874,2769.5698683868686
511,15661.126238608718,2768.5301929039574
512,15692.19990178056,2768.2070030303585
513,15723.273564952404,2766.7028160756313
514,15754.347228124245,2768.271772835644
515,15785.42089129609,2767.151724664898
516,15816.49455446793,2766.722906632794
517,15847.568217639773,2765.4803596253805
518,15878.641880811616,2764.1724681318447
519,15909.715543983459,2766.266887176871
520,15940.7892071553,2767.1169010521035
521,15971.862870327144,2763.928533834708
522,16002.936533498985,2763.8894238018565
523,16034.01019667083,2763.43180998554
524,16065.08385984267,2761.615591254598
525,16096.157523014515,2761.8045849238542
526,16127.231186186356,2763.78668465165
527,16158.304849358201,2764.257738919922
528,16189.378512530042,2764.284301927249
529,16220.452175701887,2762.9721789458404
530,16251.525838873727,2759.7154038663493
531,16282.59950204557,2756.9736153917447
532,16313.673165217415,2752.695162573971
533,16344.746828389256,2752.7169312932583
534,16375.8204915611,2750.6587442060927
535,16406.89415473294,2744.9200130015774
536,16437.967817904784,2741.998347627923
537,16469.041481076627,2740.1923069878476
538,16500.11514424847,2738.4604467536674
539,16531.188807420313,2736.9734057833557
540,16562.262470592155,2735.5767104128663
541,16593.336133763998,2733.8801778436978
542,16624.40979693584,2736.1957182583383
543,16655.483460107684,2733.8820885421
544,16686.557123279526,2730.898698452999
545,16717.63078645137,2727.7713462827714
546,16748.704449623212,2724.9600363352693
547,16779.778112795055,2721.549003873277
548,16810.851775966898,2719.6856895063183
549,16841.92543913874,2718.5121666099412
550,16872.999102310583,2718.034835960507
551,16904.072765482426,2717.844526354337
552,16935.14642865427,2716.4807250639888
553,16966.220091826108,2714.9144654156985
554,16997.293754997954,2712.819993221209
555,17028.367418169793,2710.351791421228
556,17059.44108134164,2709.7486824147377
557,17090.51474451348,2709.42373360305
558,17121.588407685325,2708.474882627775
559,17152.662070857165,2708.660658932983
560,17183.73573402901,2709.1523057871345
561,17214.80939720085,2707.6797662201325
562,17245.883060372696,2705.860287747384
563,17276.956723544536,2705.0895436540413
564,17308.03038671638,2705.753150054085
565,17339.10404988822,2706.642091246205
566,17370.177713060064,2707.2729625821203
567,17401.251376231907,2706.3100460112933
568,17432.32503940375,2706.924410474002
569,17463.398702575596,2706.9806949703043
570,17494.472365747435,2706.2158904593643
571,17525.54602891928,2703.8773288399398
572,17556.61969209112,2706.8256267950037
573,17587.693355262967,2701.8013529524424
574,17618.767018434806,2700.536460117193
575,17649.84068160665,2700.833651976619
576,17680.91434477849,2706.2708844417275
577,17711.988007950335,2712.9624010723464
578,17743.061671122177,2715.1042148676534
579,17774.13533429402,2711.7101338190546
580,17805.208997465863,2705.624897998523
581,17836.282660637706,2705.043271967601
582,17867.35632380955,2700.5945071877736
583,17898.42998698139,2698.1053217791505
584,17929.503650153234,2696.6897335414096
585,17960.577313325077,2695.0876347553253
586,17991.65097649692,2694.629606056291
587,18022.724639668762,2695.632731599486
588,18053.798302840605,2694.38672194987
589,18084.871966012448,2693.8175353726683
590,18115.94562918429,2696.1899841739823
591,18147.019292356134,2699.6832258006684
592,18178.092955527976,2697.1283132916815
593,18209.16661869982,2699.3159879957525
594,18240.24028187166,2696.7051398652916
595,18271.313945043505,2694.999237249881
596,18302.387608215344,2694.1970950015807
597,18333.46127138719,2692.5423439842216
598,18364.53493455903,2692.9748275487027
599,18395.608597730876,2694.6239114630303
600,18426.682260902715,2693.147344487051
601,18457.75592407456,2691.4616340302964
602,18488.8295872464,2691.229946169078
603,18519.903250418247,2691.7740224323234
604,18550.976913590086,2691.952576688892
605,18582.05057676193,2691.274395751713
606,18613.124239933775,2690.287299318748
607,18644.197903105614,2690.0125599174444
608,18675.27156627746,2689.836565305837
609,18706.3452294493,2690.25922799855
610,18737.418892621146,2691.1242558932904
611,18768.492555792986,2691.1607554065395
612,18799.566218964832,2690.2812243497733
613,18830.63988213667,2690.2001608244764
614,18861.713545308517,2690.982880401649
615,18892.787208480357,2690.6435296187324
616,18923.8608716522,2690.1897603662264
617,18954.934534824042,2690.6525603799064
618,18986.008197995885,2689.4330249204804
619,19017.081861167728,2692.5040414802274
620,19048.15552433957,2691.943792653412
621,19079.229187511413,2691.2862251042593
622,19110.302850683256,2688.5197198625733
623,19141.3765138551,2688.268301362655
624,19172.45017702694,2687.999512796648
625,19203.523840198784,2688.706235015209
626,19234.597503370627,2688.5799585223635
627,19265.67116654247,2688.224383859038
628,19296.744829714313,2688.0411493734837
629,19327.818492886156,2688.4072540676816
630,19358.892156058,2687.4833438129067
631,19389.96581922984,2686.8870437537175
632,19421.039482401684,2686.8616599492625
633,19452.113145573523,2686.9510769466133
634,19483.18680874537,2687.28782071351
635,19514.26047191721,2686.5458493294673
636,19545.334135089055,2686.4245987782465
637,19576.407798260894,2686.5031772187563
638,19607.48146143274,2686.4446535909087
639,19638.55512460458,2689.123835936957
640,19669.628787776426,2691.249622995706
641,19700.702450948265,2689.7123182215532
642,19731.77611412011,2687.0277113826387
643,19762.849777291955,2686.0219839548786
644,19793.923440463794,2686.1711982038855
645,19824.99710363564,2686.159144448314
646,19856.07076680748,2685.967549016096
647,19887.144429979326,2686.006732713466
648,19918.218093151165,2685.722017998979
649,19949.29175632301,2686.805310037606
650,19980.36541949485,2690.6653029224276
651,20011.439082666697,2688.7194373214775
652,20042.512745838536,2688.682907372478
653,20073.586409010382,2687.1910309845
654,20104.66007218222,2685.8715361987806
655,20112.979666681294,2685.895996223857
656,20135.733735354064,2686.0441629796446
657,20166.807398525907,2687.383450739344
658,20197.88106169775,2689.940637685899
659,20228.954724869593,2688.6890810365944
660,20260.028388041435,2686.4176063370337
661,20291.102051213278,2686.282328583427
662,20322.17571438512,2685.108921913115
663,20353.249377556964,2683.9112739631564
664,20384.323040728807,2685.6069814604016
665,20415.39670390065,2688.8902957110167
666,20446.470367072492,2684.117321833797
667,20477.544030244335,2683.88844002111
668,20508.617693416178,2683.4884263816252
669,20539.69135658802,2682.4206543320433
670,20570.765019759863,2684.4868276532393
671,20601.838682931706,2688.398142580241
672,20632.91234610355,2687.6122111061277
673,20663.98600927539,2684.3982327477015
674,20695.059672447234,2682.7392001768094
675,20726.133335619073,2683.248571374372
676,20757.20699879092,2684.9387771919774
677,20788.28066196276,2685.97676617835
678,20819.354325134605,2684.698609937075
679,20850.427988306445,2686.630392641221
680,20881.50165147829,2685.687443051499
681,20912.575314650134,2685.0354898081264
682,20943.648977821977,2685.1453884798043
683,20974.72264099382,2684.7816762511097
684,21005.796304165662,2686.3560928599622
685,21036.869967337505,2683.9525961746454
686,21067.943630509344,2682.236554330252
687,21099.01729368119,2680.8975041502613
688,21130.09095685303,2680.9103226936995
689,21161.164620024876,2680.5239045374865
690,21192.238283196715,2680.4765984328005
691,21223.31194636856,2679.6021505411422
692,21254.3856095404,2680.588543214558
693,21285.459272712247,2681.834305112033
694,21316.532935884086,2681.416826943264
695,21347.606599055933,2681.04978341267
696,21378.680262227772,2680.1963211155326
697,21409.753925399615,2679.6386390733505
698,21440.827588571457,2679.0221390598194
699,21471.9012517433,2679.899443230911
700,21502.974914915143,2679.5953957240563
701,21534.048578086986,2678.8280022969325
702,21565.12224125883,2678.7843460540244
703,21596.19590443067,2680.261499941534
704,21627.269567602514,2680.6163997543385
705,21658.343230774357,2681.229574499597
706,21689.4168939462,2679.960745472646
707,21720.490557118042,2679.1362473646914
708,21751.564220289885,2678.3194693238356
709,21782.637883461728,2678.5157758066416
710,21813.71154663357,2678.905426359987
711,21844.785209805414,2680.1126656133138
712,21875.858872977256,2683.212322497994
713,21906.9325361491,2680.2579282082907
714,21938.00619932094,2678.3115023297523
715,21969.079862492785,2677.563498107593
716,22000.153525664624,2676.3940344303983
717,22031.22718883647,2676.6394479993387
718,22062.300852008313,2677.650461362742
719,22093.374515180156,2680.0341324733763
720,22124.448178352,2678.9228626207323
721,22155.52184152384,2680.015147565365
722,22186.595504695684,2678.148717466075
723,22217.669167867527,2676.350804109662
724,22248.74283103937,2676.4756717596792
725,22279.81649421121,2677.1174353449296
726,22310.890157383055,2677.3352404431134
727,22341.963820554894,2675.6496901495434
728,22373.03748372674,2675.0100703217495
729,22404.11114689858,2674.0164971311992
730,22435.184810070426,2673.242267299537
731,22466.258473242266,2672.98765314251
732,22497.332136414112,2673.695700530359
733,22528.40579958595,2675.1242762822626
734,22559.479462757798,2674.9554361698947
735,22590.553125929637,2673.5689448808107
736,22621.62678910148,2672.495440413799
737,22652.700452273322,2672.2692662210648
738,22683.774115445165,2672.754445832581
739,22714.847778617008,2673.3710472149246
740,22745.92144178885,2679.7471647643115
741,22776.995104960693,2679.960827901476
742,22808.068768132536,2675.4560732561367
743,22839.14243130438,2673.473995897762
744,22870.21609447622,2674.0702154426885
745,22901.289757648065,2674.92579489663
746,22932.363420819907,2673.4894963547304
747,22963.43708399175,2672.8407251167814
748,22994.510747163593,2673.147660621008
